"","chr","chromStart","chromEnd","name","strand","blockCount","blockSizes","blockStarts","RPM.IP.Control","RPM.input.Control","RPM.IP.Treated","RPM.input.Treated","geneID","diff.log2FC","pvalue","fdr","score"
"21","1",58088,58188,21,"-",1,"100","0",6.00507,10.11733,5.01755,6.23029,"AT1G01120",0.2848881626434,0.116191422268247,0.180974808293546,0.934825932178661
"22","1",62104,63661,22,"-",2,"20,105","0,1452",3.97686,3.92936,2.80201,3.90982,"AT1G01130",-0.651355073191191,0.00775778522234209,0.0171215442743133,2.11026224820114
"23","1",67418,67568,23,"-",1,"150","0",26.58534,49.34908,52.02183,79.15011,"AT1G01140",0.13226878628337,0.0503108120894608,0.0890474740923928,1.29833867247498
"24","1",64240,64609,24,"-",2,"235,40","0,329",53.28998,9.40572,35.16632,8.90041,"AT1G01140",-0.58771045855476,4.27910932201639e-06,1.68630449865488e-05,5.36864661808676
"25","1",72563,72638,25,"+",1,"75","0",10.47904,11.63339,13.85801,13.38241,"AT1G01160",0.0417453390246943,0.753631174030307,0.814980076007912,0.122841145208117
"26","1",73153,74096,26,"+",4,"10,109,253,275","0,133,334,668",159.31319,51.17453,135.8215,56.96265,"AT1G01160",-0.547733666066072,1.87546164513931e-23,2.68554881910532e-22,22.7268918131313
"27","1",74342,74367,27,"-",1,"25","0",10.20066,12.345,7.40687,9.56795,"AT1G01170",-0.255679721119933,0.0868129448531413,0.142090594669391,1.06141551146956
"28","1",73930,74105,28,"-",1,"175","0",89.65841,8.6941,74.1121,5.68991,"AT1G01170",0.236929857390721,0.0947396354650246,0.152894042990668,1.02346829066393
"29","1",95418,95443,29,"+",1,"25","0",3.99675,4.45534,8.75357,8.83684,"AT1G01220",-0.0167529003695234,0.931023614307027,0.951976457246955,0.0310393035157846
"30","1",95493,95618,30,"+",1,"125","0",8.92806,1.14477,12.64163,0.57217,"AT1G01220",1.43776431725004,0.000704208977903638,0.00194801668120055,3.15229844244511
"31","1",101264,101339,31,"+",1,"75","0",6.7209,6.65207,4.67002,7.78786,"AT1G01240",-0.913675452856655,7.26960195280134e-07,3.16651583412635e-06,6.1384893682929
"32","1",101464,101489,32,"+",1,"25","0",9.20644,8.50846,10.12199,9.75867,"AT1G01240",-0.206766021677139,0.175649072841645,0.256252624352249,0.755354138276284
"33","1",110820,110920,33,"+",1,"100","0",3.49964,7.14711,5.08272,7.75608,"AT1G01260",0.265051698650085,0.175405348526984,0.255937421892442,0.755957168094603
"34","1",116036,116186,34,"+",1,"150","0",13.93891,1.11383,3.08438,0.66753,"AT1G01290",-1.48115928114782,0.000392380021328896,0.00113841484285397,3.40629311354363
"35","1",117108,117433,35,"+",1,"325","0",10.99603,9.90076,13.51047,8.45539,"AT1G01300",0.370172401879066,0.0114667406247031,0.0242005870466297,1.94056001103213
"36","1",117558,117683,36,"+",1,"125","0",4.41432,7.14711,6.16877,6.9614,"AT1G01300",0.337584723954711,0.0720409109708314,0.121171423743957,1.1424208040826
"37","1",130548,130573,37,"-",1,"25","0",2.86334,1.73263,3.17127,1.14434,"AT1G01320",0.621038721610224,0.0774262118560872,0.128939918700089,1.11111198844721
"38","1",126306,126356,38,"-",1,"50","0",24.23899,20.82253,21.43864,22.50533,"AT1G01320",-0.446553320666582,6.8047111976759e-06,2.61149966044398e-05,5.16719030218986
"39","1",123654,123844,39,"-",2,"15,60","0,130",26.82395,31.62054,36.73023,68.59677,"AT1G01320",-0.82703716358226,1.38616268776588e-27,2.39373993454829e-26,26.858185795516
"40","1",121702,122352,40,"-",1,"650","0",105.18806,96.77988,175.50579,144.2185,"AT1G01320",0.000759534819732696,0.98561730439259,0.9893788445311,0.00629168024433891
"41","1",121216,121291,41,"-",1,"75","0",36.16958,10.39579,42.85556,7.02497,"AT1G01320",0.823760223444238,6.72949269255976e-10,4.02218720032793e-09,9.17201767413059
"42","1",132848,132873,42,"-",1,"25","0",1.09364,0.7735,0.62991,0.12715,"AT1G01340",1.64656267733033,0.0512107565489741,0.0904039252538536,1.2906388081801
"43","1",132294,132594,43,"-",1,"300","0",30.74116,3.68184,30.36598,2.06617,"AT1G01340",0.652906036646787,0.00432151975040666,0.0101323499994538,2.36436349782692
"44","1",137164,137239,44,"+",1,"75","0",7.19812,7.64215,8.49292,7.08854,"AT1G01350",0.192360993272125,0.257276917400181,0.350421579440925,0.589599176461306
"45","1",137264,137339,45,"+",1,"75","0",9.26609,8.19906,7.16793,6.99318,"AT1G01350",-0.303805199507619,0.0698755050151089,0.118065948591956,1.15567504029361
"46","1",137464,137514,46,"+",1,"50","0",9.82285,8.19906,7.97161,6.48459,"AT1G01350",-0.125279656344558,0.453573378662701,0.550352622590557,0.343352443178575
"47","1",155791,155916,47,"-",1,"125","0",1.0141,0.55692,1.45531,0.85825,"AT1G01420",-0.281263758734811,0.58452119803103,0.6710676719576,0.233199734252411
"48","1",154741,154766,48,"-",1,"25","0",2.6645,5.01226,4.56141,5.11774,"AT1G01420",0.584304960366564,0.00982883489176634,0.0211474644969304,2.00749796030277
"49","1",154691,154716,49,"-",1,"25","0",1.31237,2.01109,2.34587,1.20791,"AT1G01420",1.41022191638344,0.00014371819716718,0.000448731288207293,3.84248823931916
"50","1",158264,158464,50,"-",1,"200","0",5.03073,4.36252,5.88639,3.40123,"AT1G01430",0.423017865423089,0.0588227258742229,0.101706508768571,1.23045485394144
"51","1",157151,157176,51,"-",1,"25","0",1.84924,2.38237,2.45447,2.03438,"AT1G01430",0.473224726516136,0.135216426814258,0.205350085522551,0.868970544774361
"52","1",160917,160992,52,"-",1,"75","0",1.74982,1.11383,0.95572,0.73111,"AT1G01440",-0.427780983542002,0.360949149894056,0.460293116208301,0.442553976698002
"53","1",160263,160288,53,"-",1,"25","0",2.64461,3.21775,1.95489,2.89263,"AT1G01440",-0.440367094944701,0.123312673970473,0.190145580672033,0.908992284697293
"54","1",159852,159927,54,"-",1,"75","0",8.64968,0.64974,1.7594,0.22251,"AT1G01440",-0.761322636635797,0.243949616538722,0.335306875114714,0.612699860213112
"55","1",165617,165742,55,"+",1,"125","0",3.91721,1.94921,2.67168,2.44761,"AT1G01448",-1.04332746502038,0.000421926341881193,0.00121827883815888,3.37476335971762
"56","1",165892,165992,56,"+",1,"100","0",4.97108,3.58902,4.62658,2.63834,"AT1G01448",0.18805595814617,0.446842903871174,0.544232496174192,0.349845134526998
"57","1",166067,166217,57,"+",1,"150","0",21.83299,1.85639,3.88806,0.9854,"AT1G01448",-1.64337708446031,1.30744523366065e-06,5.5132825830902e-06,5.88357649383133
"58","1",180241,180816,58,"-",1,"575","0",409.93518,200.83064,252.76743,219.36343,"AT1G01490",-0.94265793147538,3.1648174602608e-216,7.9842590308816e-214,215.499651334079
"59","1",185982,186007,59,"+",1,"25","0",3.75814,5.22884,4.06183,6.67531,"AT1G01500",-0.40001427638604,0.0575609014207364,0.0998732384223369,1.23987241350217
"60","1",187419,187494,60,"+",1,"75","0",0.53688,0.64974,0.78196,0.82647,"AT1G01510",-0.0148498003012115,0.97886036045993,0.984757243300179,0.00927925815308511
"61","1",188778,188803,61,"+",1,"25","0",4.55351,5.22884,6.5163,7.50178,"AT1G01510",-0.166387159647265,0.388072439635019,0.48750197487713,0.411087199154967
"62","1",189785,189935,62,"+",1,"150","0",14.93313,9.68418,33.75445,11.85662,"AT1G01510",0.783155156205926,8.98268717705304e-10,5.29141481321161e-09,9.04659372440282
"63","1",189960,190110,63,"+",1,"150","0",4.91143,0.58786,10.25232,0.73111,"AT1G01510",0.715607246318281,0.120902121700655,0.187010466490992,0.917566077676849
"64","1",196094,196119,64,"+",1,"25","0",2.34635,3.8056,1.91145,2.86085,"AT1G01540",-0.0361717156027788,0.899075261524383,0.929037741382303,0.046203951985744
"65","1",196444,196494,65,"+",1,"50","0",16.22561,29.08347,7.01589,14.68568,"AT1G01540",-0.377258450711951,0.00261663445743953,0.00643628991565364,2.58225694385048
"66","1",198102,198310,66,"+",2,"81,44","0,164",35.1356,43.31581,9.44864,29.11707,"AT1G01540",-1.4821132941837,4.54100176532604e-51,1.58512377345362e-49,50.3428483292659
"67","1",198410,198635,67,"+",1,"225","0",55.83518,2.66083,25.26154,1.2397,"AT1G01540",-0.102733545944987,0.71661363034731,0.785850449128435,0.144714935594516
"68","1",200627,200652,68,"+",1,"25","0",6.74079,7.39463,9.38348,8.6779,"AT1G01550",0.0890213618402238,0.589972257395453,0.676095148454791,0.229168409956745
"69","1",223985,224110,69,"-",1,"125","0",4.01663,4.30064,6.86384,1.68472,"AT1G01610",1.96230596048012,1.87538574929284e-13,1.47851789569959e-12,12.7269093884384
"70","1",222653,223028,70,"-",1,"375","0",26.44615,18.6258,21.65585,16.52934,"AT1G01610",-0.277494317679203,0.00847932838975139,0.0185254166386389,2.07163854493384
"71","1",227094,227119,71,"-",1,"25","0",34.99641,62.7151,18.87556,69.93183,"AT1G01620",-1.19966800766894,2.45475950701272e-58,1.02593420299865e-56,57.6099910493224
"72","1",226944,227044,72,"-",1,"100","0",26.62511,85.20838,45.7879,59.88707,"AT1G01620",1.13583229400966,1.07424870837716e-65,5.29511117338801e-64,64.9688951598177
"73","1",226178,226228,73,"-",1,"50","0",41.14066,103.98887,16.20388,46.88611,"AT1G01620",-0.349427975615629,4.69861935770549e-06,1.84232652572701e-05,5.32802973640798
"74","1",229123,229173,74,"+",1,"50","0",4.21548,3.18681,3.17127,2.00259,"AT1G01630",0.10229032989427,0.712971614404033,0.782908961353527,0.146927760404927
"75","1",229198,229248,75,"+",1,"50","0",12.62654,16.05779,9.94822,16.65649,"AT1G01630",-0.559838758454773,8.46062576277152e-06,3.20708681249382e-05,5.07259751458884
"76","1",229433,229458,76,"+",1,"25","0",7.39697,12.03561,5.03928,10.04475,"AT1G01630",-0.450915098513563,0.00560979954567998,0.012783506913464,2.25105265706121
"77","1",230376,230401,77,"+",1,"25","0",16.32503,12.8091,7.84129,7.53357,"AT1G01630",-0.451960854264378,0.00236965667854465,0.00588722851264929,2.62531457104231
"78","1",230426,230451,78,"+",1,"25","0",24.15945,25.46351,10.49125,18.75444,"AT1G01630",-0.922004910406622,4.89773041078452e-17,4.85764534058904e-16,16.3100051237297
"79","1",230675,230750,79,"+",1,"75","0",29.03111,3.55808,7.40687,1.2397,"AT1G01630",-0.428216102661847,0.12761930562512,0.19562325178981,0.894083622697477
"80","1",234336,234935,80,"-",3,"56,93,1","0,192,598",13.62076,12.74722,18.72351,13.95458,"AT1G01650",0.166995052872895,0.176228427529012,0.257043787047074,0.753924033930972
"81","1",232939,234311,81,"-",4,"358,84,71,62","0,447,608,1310",93.81423,16.42907,245.96875,16.6247,"AT1G01650",1.2400500664339,3.97939339473318e-41,1.09230609393908e-39,40.4001831252626
"82","1",240987,241162,82,"-",1,"175","0",3.49964,1.79451,5.60402,2.38404,"AT1G01660",0.106360525856677,0.712866859166414,0.782824906364099,0.146991574956958
"83","1",240745,240795,83,"-",1,"50","0",1.11352,0.6188,0.99917,0.34966,"AT1G01660",0.503984870994975,0.410940722155776,0.509449005161713,0.386220820209902
"84","1",251975,252000,84,"+",1,"25","0",2.923,2.16579,2.34587,2.44761,"AT1G01690",-0.656526726819599,0.0288119793493183,0.0548358301161053,1.54042690517122
"85","1",265427,265592,85,"+",2,"10,15","0,150",1.61063,1.98015,1.12949,0.73111,"AT1G01710",0.773405822792095,0.0750370781281471,0.125359939506003,1.12472408531034
"86","1",265842,266198,86,"+",2,"3,247","0,109",118.76905,10.70519,111.8415,10.61692,"AT1G01710",-0.177340640034523,0.119853399163406,0.185667728044193,0.921349644425686
"87","1",269866,269966,87,"-",1,"100","0",10.12112,1.33041,7.36342,0.95362,"AT1G01725",-0.00390800292033202,0.991285118489472,0.99336125819526,0.00380141354972618
"88","1",271021,271196,88,"+",1,"175","0",5.18981,7.42557,6.99417,9.47258,"AT1G01730",-0.0831591352382683,0.63168345984189,0.713117227811907,0.199500494632371
"89","1",272110,272160,89,"-",1,"50","0",1.49132,0.27846,0.67335,0.31787,"AT1G01740",-1.49892864887213,0.0403008668414103,0.07338512832782,1.39468561240995
"90","1",275562,275587,90,"+",1,"25","0",2.14751,0.21658,0.97745,0.15894,"AT1G01750",-0.817486488972213,0.354000277441506,0.453569495326618,0.450996397603399
"91","1",275547,275597,91,"-",1,"50","0",2.16739,0.21658,0.97745,0.15894,"AT1G04053",-0.823753427622701,0.3500934396405,0.449747386513448,0.455816027351576
"92","1",282138,282507,92,"+",2,"51,24","0,345",13.34238,2.19673,2.64996,0.95362,"AT1G01770",-1.27985330406886,0.000205342068732887,0.000623394349568576,3.68752206696208
"93","1",283853,284153,93,"+",1,"300","0",57.44581,8.97256,31.27826,11.82484,"AT1G01780",-1.42534298997975,1.99345657257981e-31,4.00872560475815e-30,30.700393220997
"94","1",290637,290806,94,"+",2,"15,60","0,109",5.94541,9.777,5.23476,8.9322,"AT1G01790",-0.214037870171495,0.213405029755521,0.300512659498932,0.670795348879095
"95","1",290881,291131,95,"+",1,"250","0",29.58787,3.55808,89.2082,3.84625,"AT1G01790",1.35644853626003,2.03142861409265e-12,1.49375133729956e-11,11.6921984344995
"96","1",294871,294896,96,"+",1,"25","0",4.29501,1.45417,1.32498,0.44502,"AT1G01800",-0.0950451920246976,0.845116056351337,0.887758940109242,0.0730836470597482
"97","1",296997,297147,97,"-",2,"28,47","0,103",4.75235,6.74489,4.88723,5.05416,"AT1G01820",0.294071540917743,0.144426331290541,0.216886729636938,0.840353620535928
"98","1",296000,296628,98,"-",3,"248,174,3","0,361,625",44.08354,21.22474,48.54646,21.26563,"AT1G01820",0.0439081770659993,0.623823159510708,0.706427670757433,0.204938506044091
"99","1",298850,298950,99,"-",1,"100","0",3.81779,6.55925,6.69007,8.6779,"AT1G01830",0.242419287658771,0.195304380388236,0.279721916812238,0.709288016020362
"100","1",298775,298825,100,"-",1,"50","0",3.79791,5.01226,4.10527,6.03957,"AT1G01830",-0.311573382300605,0.145038259140334,0.217659351579246,0.838517421614451
"101","1",304382,304407,101,"-",1,"25","0",4.83189,2.66083,1.54219,3.14693,"AT1G01860",-2.0469913888708,1.24155133140682e-12,9.26938148987646e-12,11.9060353200193
"102","1",315617,315667,102,"-",1,"50","0",1.61063,1.45417,1.41187,1.08076,"AT1G01910",0.0771313678637634,0.848589822213275,0.890598901605044,0.0713021813640293
"103","1",313750,313887,103,"-",2,"9,16","0,121",12.08967,8.0753,4.56141,12.55594,"AT1G01910",-2.20460266611013,1.14785181797656e-41,3.21433257322579e-40,40.9401141736008
"104","1",313375,313725,104,"-",1,"350","0",40.98159,16.86222,68.1171,25.8112,"AT1G01910",0.0511326121524793,0.568885225506638,0.657717916220187,0.244975345128802
"105","1",313275,313350,105,"-",1,"75","0",8.35142,0.71162,9.29659,0.2543,"AT1G01910",1.72697260069503,0.00402294375892521,0.00951429284591218,2.39545603885781
"106","1",319069,319246,106,"+",2,"32,43","0,134",6.42264,5.3526,8.14538,6.03957,"AT1G01920",0.0203060297864946,0.913542249003804,0.939717953595692,0.0392713628325976
"107","1",319471,319621,107,"+",1,"150","0",18.90999,1.11383,17.83295,0.38145,"AT1G01920",1.3970259892361,0.00402987784429538,0.00952906783035455,2.39470811821435
"108","1",320843,320868,108,"-",1,"25","0",1.53109,1.02102,0.80368,0.66753,"AT1G01930",-0.479838215083404,0.332797576060835,0.431745385127588,0.477819845564118
"109","1",319893,320818,109,"-",4,"252,45,78,50","0,358,486,875",35.6327,13.95388,37.44703,17.76904,"AT1G01930",-0.409435707205202,7.59473231889233e-05,0.000248158973956883,4.11948752851306
"110","1",323258,324296,110,"+",3,"24,162,39","0,420,999",7.51627,8.32282,7.62408,7.46999,"AT1G01940",0.013392937521361,0.936241486790362,0.955418015000344,0.0286121182983819
"111","1",324346,324865,111,"+",2,"70,230","0,289",30.78093,3.68184,71.26664,3.94161,"AT1G01940",0.987058647202668,2.17230841012034e-07,1.01045475509973e-06,6.66307851641977
"112","1",330069,330306,112,"+",2,"86,64","0,173",11.21476,6.68301,5.45197,7.31105,"AT1G01950",-1.3229484008162,4.20812400083708e-14,3.48908422907768e-13,13.3759114713054
"113","1",330331,330481,113,"+",1,"150","0",15.17174,1.05196,16.92067,1.52579,"AT1G01950",-0.44678412029153,0.177903581495185,0.258983491059795,0.749815308757339
"114","1",331212,331287,114,"-",1,"75","0",1.29248,1.79451,1.39014,1.30327,"AT1G01960",0.41378898549778,0.287249628852375,0.38333563117491,0.541740523779694
"115","1",330712,330862,115,"-",1,"150","0",34.32034,3.58902,16.85551,3.17872,"AT1G01960",-0.894422635824159,1.48281506475729e-05,5.4279911439229e-05,4.82891301037668
"116","1",343917,344142,116,"-",1,"225","0",9.18656,4.02218,12.07688,4.54557,"AT1G01990",0.0638264407832383,0.745960296938154,0.809333966703053,0.127284286843059
"117","1",346190,346315,117,"+",1,"125","0",0.41757,0.52598,0.97745,0.41323,"AT1G02000",1.34978957925895,0.0390702531738371,0.071387845392886,1.40815377455346
"118","1",346965,346990,118,"+",1,"25","0",3.32068,6.28079,3.19299,7.21569,"AT1G02000",-0.446061340577277,0.0376384648470831,0.0691679384127807,1.4243680983701
"119","1",347165,347190,119,"+",1,"25","0",2.36623,3.77466,2.45447,3.59195,"AT1G02000",-0.0277021059290871,0.917423047804472,0.94244201825747,0.0374303535777339
"120","1",347315,347340,120,"+",1,"25","0",15.94723,5.97139,3.27987,6.77067,"AT1G02000",-2.57719143500305,5.28770764231553e-41,1.44144572477307e-39,40.2767325650275
"121","1",351324,351556,121,"+",2,"5,145","0,87",4.09617,2.01109,5.45197,2.7337,"AT1G02010",-0.185724098425332,0.496569386490667,0.591518731444053,0.304020058216802
"122","1",352197,352347,122,"+",1,"150","0",7.03905,1.39229,9.66585,1.14434,"AT1G02010",0.655445105107112,0.0528726582049951,0.0928710132189898,1.27676885462722
"123","1",352372,352472,123,"+",1,"100","0",6.24368,0.24752,4.45281,0.22251,"AT1G02010",-0.317414585049283,0.674854262861418,0.750742170654565,0.170790004456023
"124","1",354211,354736,124,"-",1,"525","0",10.99603,7.20899,12.29409,5.88063,"AT1G02020",0.297169417592169,0.0737839053653666,0.123534893485659,1.13203836139247
"125","1",359216,359491,125,"-",1,"275","0",12.10955,10.79801,9.66585,8.77327,"AT1G02050",-0.181108622272314,0.217840583090614,0.305487595196707,0.661861209197025
"126","1",359116,359191,126,"-",1,"75","0",3.79791,0.27846,2.41103,0.15894,"AT1G02050",0.00569121537304706,0.99448191266898,0.995665905133013,0.00240311128211796
"127","1",365714,365864,127,"+",1,"150","0",1.55098,0.80444,2.0635,0.66753,"AT1G02065",0.499932035482898,0.294847298402343,0.391797901645443,0.530402847178459
"128","1",365914,366039,128,"+",1,"125","0",1.59075,1.02102,0.80368,0.92183,"AT1G02065",-1.07557618789881,0.0209807647058589,0.0413403295478764,1.67817868671051
"129","1",373540,373640,129,"+",1,"100","0",1.55098,2.84647,3.75774,3.65553,"AT1G02080",0.762702845015012,0.00680807332510954,0.0152093739208754,2.16697577540893
"130","1",386145,386170,130,"+",1,"25","0",2.94288,3.92936,3.30159,4.19591,"AT1G02080",-0.0900197242025748,0.713044637939698,0.782931689861751,0.146883281643111
"131","1",386245,386439,131,"+",2,"88,12","0,182",6.52206,4.39346,6.08188,3.11515,"AT1G02080",0.249491505379599,0.262968223323595,0.35669539886862,0.580096727818204
"132","1",386489,386764,132,"+",1,"275","0",139.44875,11.10741,105.45552,8.61433,"AT1G02080",-0.110558762723907,0.35357669657024,0.453215099608347,0.451516366069763
"133","1",388934,389488,133,"-",4,"6,89,76,79","0,115,291,475",7.87419,5.07414,5.19132,5.34025,"AT1G02090",-0.831032583021573,2.6030877349251e-05,9.18594706662087e-05,4.58451119410678
"134","1",388256,388381,134,"-",1,"125","0",43.14898,20.66783,32.32087,19.99415,"AT1G02090",-0.512506959667267,4.5334312058509e-08,2.25946927790173e-07,7.34357297023868
"135","1",387376,387681,135,"-",2,"127,98","0,207",85.92015,22.64798,60.01516,22.31461,"AT1G02090",-0.618793653701194,1.66543570168489e-13,1.31636303496034e-12,12.778472129675
"136","1",392048,392816,136,"+",3,"28,39,443","0,213,325",126.7029,23.51429,269.10163,30.92894,"AT1G02100",0.542559285777443,1.33917476336094e-13,1.06638275058908e-12,12.8731627435177
"137","1",392830,392855,137,"+",1,"25","0",1.63051,0.12376,4.86551,0.09536,"AT1G02110",1.96993030973536,0.0724613016650117,0.121672026532688,1.13989386874401
"138","1",393055,393530,138,"+",1,"475","0",15.76827,11.97373,16.09527,11.53875,"AT1G02110",-0.142045405704691,0.269463621267175,0.364046782229949,0.569499858118608
"139","1",393680,393780,139,"+",1,"100","0",1.74982,1.98015,2.38931,1.90723,"AT1G02110",0.323127572950056,0.329449663992891,0.42828301988414,0.482210931055002
"140","1",393805,393830,140,"+",1,"25","0",1.07375,1.36135,0.54303,0.57217,"AT1G02110",0.0701450090213333,0.895415351292766,0.926670572952659,0.0479754642025317
"141","1",394939,395489,141,"+",1,"550","0",25.15367,17.5429,23.17632,16.91079,"AT1G02110",-0.218640656141395,0.0386513537626803,0.0707482170218416,1.41283529032611
"142","1",395788,395813,142,"+",1,"25","0",0.77549,0.37128,0.32582,0.28608,"AT1G02120",-1.07180241042168,0.165333783178511,0.24339174669709,0.781638396586245
"143","1",395838,396045,143,"+",2,"108,17","0,190",10.69777,9.12726,6.49458,16.17968,"AT1G02120",-1.69865314264553,2.12004552274698e-30,4.07715753996891e-29,29.6736548135686
"144","1",399210,399900,144,"+",2,"183,417","0,273",220.77562,144.73667,170.22758,151.24347,"AT1G02120",-0.585213105593756,1.01672934367749e-57,4.18623976504362e-56,56.9927946421523
"145","1",400207,400785,145,"-",2,"239,61","0,517",65.51884,12.37594,87.18815,20.91597,"AT1G02130",-0.492026282891848,4.56792389412034e-07,2.04294046713511e-06,6.34028114045374
"146","1",404256,404331,146,"-",1,"75","0",10.12112,8.60128,5.71263,10.45799,"AT1G02140",-1.26660691265468,3.19485968854503e-15,2.86463816532515e-14,14.4955482103784
"147","1",404206,404231,147,"-",1,"25","0",16.72271,27.93869,12.0986,33.0269,"AT1G02140",-0.862877583399957,4.0003341738817e-17,4.00914675548541e-16,16.3979037277193
"148","1",403843,403918,148,"-",1,"75","0",20.44108,30.0426,13.05433,34.2666,"AT1G02140",-0.999834417765366,1.53716924340882e-24,2.32089138595419e-23,23.8132783137416
"149","1",403224,403793,149,"-",2,"302,23","0,546",50.56583,15.84121,58.95083,10.96658,"AT1G02140",0.690131097592343,1.71656872835964e-10,1.0851138674421e-09,9.76533880351129
"150","1",408292,408619,150,"+",2,"37,212","0,115",58.57921,5.90951,31.97333,7.4382,"AT1G02145",-1.34103932205294,1.31251966282945e-19,1.52273131953094e-18,18.8818941817168
"151","1",408821,408871,151,"+",1,"50","0",0.93456,1.63981,1.36842,1.84366,"AT1G02150",0.207546197593913,0.595066541270534,0.680471880121913,0.225434468068402
"152","1",410376,410551,152,"+",1,"175","0",56.76974,20.54407,35.44869,29.59388,"AT1G02150",-1.29767473277119,1.3678375101641e-51,4.83552340695083e-50,50.8639654907961
"153","1",410843,410868,153,"+",1,"25","0",1.51121,1.29947,1.04261,0.69932,"AT1G02160",0.196008400750042,0.672434684466616,0.748795591213557,0.172349893560991
"154","1",411401,411551,154,"+",1,"150","0",21.19669,3.3415,6.47286,4.03697,"AT1G02160",-2.05321306207204,2.41759985226648e-22,3.26794025817083e-21,21.6166155795437
"155","1",411838,412238,155,"+",1,"400","0",13.74007,13.52072,13.94489,8.9322,"AT1G02170",0.422620358132107,0.00184838585361543,0.0046941590790547,2.73320736395785
"156","1",413157,413378,156,"+",2,"138,12","0,209",16.3648,23.2049,13.94489,21.1067,"AT1G02170",-0.253318395036032,0.0190854704390055,0.0379808131734618,1.71929713062994
"157","1",413621,413696,157,"-",1,"75","0",2.16739,0.58786,1.49875,0.41323,"AT1G02180",-0.153996083738337,0.785088605135661,0.840060946185234,0.105081325993682
"158","1",415919,416052,158,"+",2,"42,8","0,125",0.77549,0.58786,1.47703,0.34966,"AT1G02190",1.5209732637369,0.0139516625580317,0.0288182052584992,1.85537403635052
