"","chr","chromStart","chromEnd","name","strand","blockCount","blockSizes","blockStarts","RPM.IP.Control","RPM.input.Control","RPM.IP.Treated","RPM.input.Treated","geneID","diff.log2FC","pvalue","fdr","score"
"39","1",117633,117658,39,"+",1,"25","0",3.66299,6.97007,5.26136,4.19615,"AT1G01300",-0.889943207466551,0.00367971846331952,0.00669642720036869,2.43418540809391
"40","1",130548,130573,40,"-",1,"25","0",3.23602,2.50208,4.70015,0.32278,"AT1G01320",2.52122469880081,0.00116747837113006,0.0023158243210773,2.93275115648851
"41","1",126256,126381,41,"-",1,"125","0",40.15811,51.20318,29.04269,23.15952,"AT1G01320",-0.660712113734087,8.87151772486733e-08,3.07681695591371e-07,7.05200207541636
"42","1",123604,123844,42,"-",2,"65,60","0,180",54.58536,95.52565,36.47875,48.7399,"AT1G01320",-1.02671780046324,1.58960883590383e-26,2.12921012035113e-25,25.7987097318484
"43","1",123252,123327,43,"-",1,"75","0",10.69684,18.006,12.69741,11.94289,"AT1G01320",-0.960469167309872,2.95000504034687e-07,9.65475177346819e-07,6.53017724199032
"44","1",122702,122752,44,"-",1,"50","0",26.13535,36.90561,24.553,20.49658,"AT1G01320",-0.476916168946208,0.000446344313547309,0.000947412343269067,3.35032999379201
"45","1",122002,122352,45,"-",1,"350","0",69.82162,49.86278,110.62881,30.74487,"AT1G01320",-0.40323279447157,2.94906037751392e-05,7.43666305276444e-05,4.53031633583996
"46","1",121852,121977,46,"-",1,"125","0",23.70834,42.75868,19.6424,29.05027,"AT1G01320",-1.61768340502748,1.20737630753204e-34,2.30308026846808e-33,33.9181573506037
"47","1",121727,121752,47,"-",1,"25","0",24.02295,45.79691,31.14724,34.21476,"AT1G01320",-0.710124563884307,1.0941491653408e-09,4.66450941425666e-09,8.96092346660555
"48","1",132294,132544,48,"-",1,"250","0",34.51754,5.04883,13.81983,0.64556,"AT1G01340",0.241051343974476,0.654710586577729,0.70935673685868,0.183950636540784
"49","1",137189,137239,49,"+",1,"50","0",6.53946,7.90834,2.315,3.63128,"AT1G01350",-1.81453181466068,4.03919145889714e-07,1.30131086034341e-06,6.39370556065228
"50","1",137264,137339,50,"+",1,"75","0",10.47212,11.84018,6.45393,5.89075,"AT1G01350",-1.21139776681587,1.51728071085802e-06,4.54895535017046e-06,5.81893406331438
"51","1",137464,137614,51,"+",1,"150","0",22.87686,33.64397,31.6383,17.10738,"AT1G01350",-0.108167748768052,0.435513251221024,0.502276307242285,0.36099862631736
"52","1",137978,138003,52,"+",1,"25","0",6.24732,1.47444,1.40303,0.0807,"AT1G01350",1.09745131738659,0.339736842741183,0.405261651479976,0.468857353537477
"53","1",158264,158439,53,"-",1,"175","0",5.19112,5.85307,6.66439,2.82433,"AT1G01430",-0.279813410395326,0.390712527875469,0.457750455920651,0.408142663257023
"54","1",161742,161792,54,"-",1,"50","0",3.86525,5.71903,3.22697,1.12973,"AT1G01440",0.493744929153407,0.294979650629639,0.357648130003494,0.530207943086534
"55","1",159877,159927,55,"-",1,"50","0",9.1912,0.93828,1.26273,0.88765,"AT1G01440",-3.38266828744353,1.22998394622118e-07,4.20588653345473e-07,6.9101005569452
"56","1",165642,165742,56,"+",1,"100","0",4.31469,2.77015,3.71803,2.09808,"AT1G01448",-1.39948211172668,0.000543042665253743,0.00113636887925428,3.2651660478396
"57","1",165817,165842,57,"+",1,"25","0",1.48318,0.71488,2.4553,0.24209,"AT1G01448",0.783943964966618,0.412441893577916,0.479664175140995,0.384637227904394
"58","1",165867,165942,58,"+",1,"75","0",5.41584,4.73607,4.55984,1.29112,"AT1G01448",0.242689119212065,0.578064998149887,0.639439458958241,0.238023326370543
"59","1",166067,166217,59,"+",1,"150","0",24.67465,2.68079,4.48969,0.80695,"AT1G01448",-1.38689347201209,0.00843901181317057,0.0144669667884243,2.07370840517685
"60","1",180241,180816,60,"-",1,"575","0",463.29016,290.01731,267.97848,119.1061,"AT1G01490",-0.426445140207911,2.18142903376395e-18,1.88673617028016e-17,17.6612589109128
"61","1",189810,189910,61,"+",1,"100","0",12.20249,3.39567,2.315,1.45251,"AT1G01510",-2.02208193716656,1.01780546269665e-05,2.73707624660741e-05,4.99233522254049
"62","1",189985,190085,62,"+",1,"100","0",5.34842,0.84892,2.94636,0.24209,"AT1G01510",0.365156757946265,0.694035082134676,0.745292259922504,0.158618576241943
"63","1",196469,196494,63,"+",1,"25","0",16.92169,33.95673,2.87621,3.87337,"AT1G01540",-1.26518145202527,6.11615710933546e-05,0.000147583171078934,4.21352136713789
"64","1",198102,198360,64,"+",2,"81,94","0,164",41.16936,64.38375,8.55848,10.97455,"AT1G01540",-1.15287793887945,6.94960959698451e-10,3.00989179978803e-09,9.15803959176062
"65","1",198410,198610,65,"+",1,"200","0",62.67541,3.26163,8.76893,0.48417,"AT1G01540",-0.766938154510041,0.22106777647797,0.278112092528388,0.655474556913353
"66","1",200527,200552,66,"+",1,"25","0",10.87662,12.4657,14.38104,5.72936,"AT1G01550",0.413538098131615,0.0676864414249572,0.0968523141241311,1.16949831808076
"67","1",200577,200602,67,"+",1,"25","0",11.84293,13.35929,15.92438,7.34326,"AT1G01550",0.123434443681044,0.551450614591179,0.613876481063823,0.258493374920786
"68","1",200627,200652,68,"+",1,"25","0",7.61813,10.6785,12.48696,7.42396,"AT1G01550",-0.100462723655048,0.650489745418022,0.705809002877892,0.18675954544132
"69","1",223985,224085,69,"-",1,"100","0",4.44953,5.54031,3.99863,1.6946,"AT1G01610",-0.179125539959258,0.657204826954941,0.711558956323294,0.182299255474047
"70","1",223028,223607,70,"-",2,"68,57","0,522",5.64056,8.80194,4.7703,3.71198,"AT1G01610",-0.824602740002095,0.00737513268963969,0.0127690925373908,2.13223016167388
"71","1",222678,223003,71,"-",1,"325","0",29.77588,26.27179,24.20224,11.37802,"AT1G01610",-1.16204661341461,5.20233370185188e-13,3.01586642058961e-12,12.283801793581
"72","1",227094,227194,72,"-",1,"100","0",44.27055,97.53625,21.25588,25.66107,"AT1G01620",-0.866130259803602,3.08138366210943e-12,1.66212106589613e-11,11.5112542244472
"73","1",229123,229248,73,"+",1,"125","0",14.96659,24.43991,7.78681,7.34326,"AT1G01630",-0.738358921952097,0.000805587654552034,0.00163932585032906,3.09388719786781
"74","1",230376,230401,74,"+",1,"25","0",18.44981,18.49748,4.27924,6.53631,"AT1G01630",-2.00182655500953,1.23928649734607e-14,8.13703937410139e-14,13.9068282821363
"75","1",230426,230451,75,"+",1,"25","0",27.30392,36.77157,6.45393,11.7815,"AT1G01630",-1.83321707514329,1.56357935623579e-19,1.45583532568728e-18,18.8058800721436
"76","1",230675,230750,76,"+",1,"75","0",32.80964,5.13819,7.29575,0.64556,"AT1G01630",0.400776738183826,0.464125348570497,0.529882169560559,0.33336471159894
"77","1",234361,234935,77,"-",3,"31,93,1","0,167,573",15.1239,18.31876,6.52408,9.11856,"AT1G01650",-1.54436223279262,2.97398556914891e-12,1.60643860684938e-11,11.5266611431625
"78","1",232964,234261,78,"-",4,"333,84,71,12","0,422,583,1285",105.35042,23.01015,66.71401,7.42396,"AT1G01650",-0.022773687415209,0.894153341649909,0.915578488156801,0.0485879960567365
"79","1",240987,241137,79,"-",1,"150","0",3.79783,2.234,7.2256,2.09808,"AT1G01660",-0.533177234733541,0.174537982557286,0.225868660438953,0.758110048246127
"80","1",240745,240820,80,"-",1,"75","0",1.59554,1.29572,4.7703,1.12973,"AT1G01660",0.129222939814356,0.807192131648959,0.844105070182391,0.0930230801681894
"81","1",265592,265792,81,"+",2,"34,16","0,184",16.20257,13.80609,5.40166,5.16449,"AT1G01710",-2.09579897308013,1.6062952796658e-15,1.1311587136946e-14,14.7941746168768
"82","1",265817,266198,82,"+",2,"28,247","0,134",148.9468,25.24415,41.81025,8.06952,"AT1G01710",-1.10646085774031,4.80720826472781e-11,2.3250595789172e-10,10.3181070623393
"83","1",268442,268517,83,"+",1,"75","0",7.12374,10.85722,13.88998,6.21353,"AT1G01720",0.52391403752894,0.0224438243577649,0.0355396421456964,1.64890313868325
"84","1",271021,271146,84,"+",1,"125","0",5.73045,9.96362,9.75105,8.87647,"AT1G01730",-1.12140939550742,7.54621673218677e-07,2.3499593835052e-06,6.1222707257397
"85","1",275562,275587,85,"+",1,"25","0",2.42701,0.31276,0.21045,0.16139,"AT1G01750",-3.59096751691697,0.0100697259609767,0.0170065011682242,1.99698234824033
"86","1",281813,281913,86,"+",1,"100","0",5.281,4.51267,2.87621,2.82433,"AT1G01770",-1.49570237776593,6.28724620432349e-05,0.000151490198017462,4.20153953263764
"87","1",282138,282507,87,"+",2,"51,24","0,345",15.07895,3.17227,0.49106,0.96834,"AT1G01770",-4.47315662970991,2.86635678984527e-10,1.28924713277107e-09,9.54266975175557
"88","1",283878,284153,88,"+",1,"275","0",64.81028,12.37634,23.71118,7.42396,"AT1G01780",-1.90082748436344,5.10134747051633e-23,5.78979146641468e-22,22.2923150941539
"89","1",290906,291106,89,"+",1,"200","0",32.78717,2.85951,15.15271,0.80695,"AT1G01790",-0.227389158364688,0.650389339506582,0.705766305564547,0.186826585850964
"90","1",296488,296628,90,"-",2,"47,3","0,137",18.74195,25.60159,15.22286,15.25139,"AT1G01820",-0.992006692294977,1.30053462424286e-09,5.49571558725473e-09,8.88587808105562
"91","1",296025,296438,91,"-",2,"223,77","0,336",31.93322,6.29987,24.48285,3.71198,"AT1G01820",-0.310480277462893,0.231854288889005,0.290166150859357,0.634784866023943
"92","1",298900,298950,92,"-",1,"50","0",3.25849,5.36159,3.57772,2.90503,"AT1G01830",-1.02982538657477,0.00433566161572719,0.00779987245303843,2.36294462041734
"93","1",298775,298800,93,"-",1,"25","0",4.0675,6.21051,2.73591,2.90503,"AT1G01830",-1.41702110389133,0.00013386501783687,0.000306995868204603,3.87333289980152
"94","1",304332,304457,94,"-",1,"125","0",8.02263,6.29987,3.22697,4.19615,"AT1G01860",-2.02606076165579,4.7557283857688e-10,2.09944022437634e-09,9.32278295723465
"95","1",313650,313912,95,"-",2,"109,41","0,221",19.91051,19.48044,14.52135,6.6977,"AT1G01910",-0.252890597788931,0.218601098431781,0.275458592393543,0.660347660128024
"96","1",313425,313625,96,"-",1,"200","0",25.32635,9.51682,9.47044,2.50155,"AT1G01910",-0.217000911449596,0.479495854150969,0.544927722170587,0.319215143502996
"97","1",319094,319221,97,"+",2,"7,18","0,109",5.64056,7.14879,2.73591,2.25947,"AT1G01920",-0.993729596507802,0.0100425359025755,0.0169667778085094,1.9981566069687
"98","1",319471,319596,98,"+",1,"125","0",21.23638,1.60848,7.15545,0.24209,"AT1G01920",0.515146620560415,0.558234811589817,0.620353326722985,0.253183084346924
"99","1",319918,320843,99,"-",4,"227,45,78,75","0,333,461,850",40.248,20.15064,31.70845,10.16759,"AT1G01930",-0.51077755829209,0.0018442986264888,0.00352995611770798,2.73416875717832
"100","1",323829,324296,100,"+",2,"11,39","0,428",1.86521,1.117,2.38515,0.32278,"AT1G01940",0.607829792652799,0.464290532451119,0.530044581489181,0.333210172129987
"101","1",324346,324865,101,"+",2,"70,230","0,289",34.78721,5.31691,14.4512,2.25947,"AT1G01940",-1.01225072970932,0.00163337749894779,0.0031586829274926,2.78691343145238
"102","1",330069,330306,102,"+",2,"86,64","0,173",12.67441,9.65086,2.4553,3.14711,"AT1G01950",-2.66936694225197,5.68034230359351e-14,3.55121237741423e-13,13.2456254924435
"103","1",330331,330481,103,"+",1,"150","0",17.14641,1.51912,8.20772,0.80695,"AT1G01950",-0.81083325489293,0.132063241661242,0.176157978534863,0.879218046618432
"104","1",330712,330862,104,"-",1,"150","0",38.78729,5.18287,6.87484,1.93668,"AT1G01960",-1.65093440363963,3.64584360058995e-06,1.03905643740186e-05,5.43820196564748
"105","1",343917,344142,105,"-",1,"225","0",10.38223,5.80839,27.63967,4.11545,"AT1G01990",0.0278140667850865,0.914178406056972,0.932284542109887,0.0389690414595735
"106","1",347315,347390,106,"+",1,"75","0",19.32623,9.15938,1.47318,3.06642,"AT1G02000",-2.78082300632328,9.3708816738648e-12,4.83907557333215e-11,11.0282195459233
"107","1",351431,351531,107,"+",1,"100","0",4.35964,2.72547,4.06878,1.93668,"AT1G02010",-1.11213870102751,0.00657331267397468,0.0114710458718011,2.18221570906268
"108","1",352197,352297,108,"+",1,"100","0",7.46082,1.96592,2.03439,0.64556,"AT1G02010",-1.15358956915092,0.0631781633876238,0.0909871026822696,1.1994330033472
"109","1",352397,352422,109,"+",1,"25","0",6.51698,0.2234,1.05227,0.24209,"AT1G02010",-3.20498565702676,0.00387807243756056,0.00702972845256096,2.41138408310182
"110","1",354661,354711,110,"-",1,"50","0",1.61801,1.42976,3.43742,1.29112,"AT1G02020",-0.602433394340897,0.243233107371939,0.302507192927638,0.61397731192252
"111","1",354236,354536,111,"-",1,"300","0",10.76426,8.75726,13.46908,5.97144,"AT1G02020",-1.2291447047832,1.20488452301332e-07,4.1218889149963e-07,6.91905457418561
"112","1",359241,359466,112,"-",1,"225","0",13.05644,14.65501,8.41817,7.18187,"AT1G02050",-1.53696015446067,8.57198000546185e-12,4.44041240748986e-11,11.0669188506409
"113","1",359116,359191,113,"-",1,"75","0",4.29222,0.40212,0.70151,0.16139,"AT1G02050",-2.49837445765707,0.0350827942821827,0.0534624692511885,1.45490582314513
"114","1",365714,365839,114,"+",1,"125","0",1.68543,1.16168,2.4553,0.40348,"AT1G02065",0.0223650505233003,0.976643327754319,0.982465281278918,0.0102640126064629
"115","1",365914,366039,115,"+",1,"125","0",1.79779,1.47444,2.03439,0.56487,"AT1G02065",-0.807685268414517,0.232788522474643,0.291098975069844,0.633038436173389
"116","1",386320,386464,116,"+",2,"13,37","0,107",7.61813,5.40627,3.99863,1.93668,"AT1G02080",-0.582202269963677,0.128341325064343,0.171748268937402,0.891633481133642
"117","1",386489,386539,117,"+",1,"50","0",8.0451,5.22755,3.50757,2.50155,"AT1G02080",-1.57359421414211,1.52468563346129e-05,4.01060497895e-05,4.8168196918759
"118","1",386614,386764,118,"+",1,"150","0",149.62097,10.54446,91.54762,5.81005,"AT1G02080",-0.42376720942597,0.0332893886569181,0.0509477940129279,1.47769418037247
"119","1",388909,389463,119,"-",4,"31,89,76,54","0,140,316,500",9.39345,7.68494,6.59423,2.42086,"AT1G02090",-0.64407608171382,0.0506508275274072,0.0745003487470496,1.29541345479233
"120","1",388256,388381,120,"-",1,"125","0",48.76502,29.84618,28.41133,14.36374,"AT1G02090",-0.865363530221199,2.16645706356327e-09,8.97121992701401e-09,8.66424991371122
"121","1",387376,387681,121,"-",2,"127,98","0,207",97.10307,32.7057,57.59433,11.53941,"AT1G02090",-0.20540775936118,0.150546504630012,0.197912239312023,0.822329323429339
"122","1",392073,392816,122,"+",3,"3,39,443","0,188,300",141.98037,30.4717,76.74567,15.00931,"AT1G02100",-0.976838994255095,2.72648704498996e-14,1.74222371456946e-13,13.5643965615395
"123","1",393055,393530,123,"+",1,"475","0",17.82058,17.29113,33.18163,8.63439,"AT1G02110",-0.764721335967897,1.83050961133586e-05,4.75180234723488e-05,4.73742798645512
"124","1",393680,393755,124,"+",1,"75","0",1.91015,2.59143,3.29712,1.29112,"AT1G02110",-0.287087712000011,0.55348780619115,0.615936683096664,0.256891942558033
"125","1",394964,395164,125,"+",1,"200","0",13.50589,17.24645,12.76756,11.21663,"AT1G02110",-1.55814317206489,1.06558474712504e-16,8.16818758911932e-16,15.9724120046592
"126","1",395214,395239,126,"+",1,"25","0",7.41588,7.50623,4.9106,4.59963,"AT1G02110",-1.99392547504739,7.84734945910293e-12,4.08426096679425e-11,11.1052770069064
"127","1",395314,395489,127,"+",1,"175","0",11.75304,2.0106,6.03302,0.80695,"AT1G02110",-1.13688599886049,0.0324586457346639,0.049768488160039,1.48866960411028
"128","1",395838,396045,128,"+",2,"108,17","0,190",12.09013,13.18057,13.60938,5.16449,"AT1G02120",-0.470256785602969,0.0433413854598433,0.0647585788435415,1.36309721004556
"129","1",399210,399900,129,"+",2,"183,417","0,273",249.51061,209.01263,191.30296,74.15888,"AT1G02120",-0.0660787497231607,0.274753688375493,0.336549248784201,0.561056468766631
"130","1",400207,400785,130,"-",2,"239,61","0,517",74.04642,17.87196,38.51314,8.95717,"AT1G02130",-1.13060469287284,1.92528946569386e-11,9.65735889723938e-11,10.7155039654268
"131","1",404256,404406,131,"-",1,"150","0",14.42725,17.91664,14.80195,6.61701,"AT1G02140",-0.293805963327609,0.159784282414193,0.208738928922062,0.796465943398155
"132","1",404206,404231,132,"-",1,"25","0",18.89925,40.34596,9.11969,14.92861,"AT1G02140",-1.49468123307378,6.81617508434728e-17,5.30225948099006e-16,16.1664592625504
"133","1",403893,403918,133,"-",1,"25","0",21.68583,42.84804,8.97938,14.92861,"AT1G02140",-1.55105954172713,3.54103853250095e-18,3.01085950102572e-17,17.4508693473561
"134","1",403843,403868,134,"-",1,"25","0",7.05632,6.79135,2.24485,1.85599,"AT1G02140",-1.17521758889039,0.00507177193673121,0.00901748022804652,2.2948402836843
"135","1",403474,403793,135,"-",2,"52,23","0,296",22.47236,10.36574,6.03302,4.92241,"AT1G02140",-1.71160396208131,8.12300248294403e-11,3.84748400744075e-10,10.0902834140156
"136","1",403224,403374,136,"-",1,"150","0",33.07931,11.16998,14.80195,2.74364,"AT1G02140",0.360543355790786,0.2047170848704,0.260018365296054,0.688845911341823
"137","1",408292,408595,137,"+",2,"37,188","0,115",66.15863,8.53386,17.39756,3.22781,"AT1G02145",-1.5868823994624,3.36570436807894e-09,1.3723407281414e-08,8.4729240336218
"138","1",410376,410551,138,"+",1,"175","0",64.15859,29.66746,22.02755,24.28925,"AT1G02150",-2.02153352981287,5.44199117604653e-53,1.7211134609989e-51,52.2642421667454
"139","1",411401,411576,139,"+",1,"175","0",23.95554,4.87011,7.01514,4.11545,"AT1G02160",-2.19504167240508,2.27263881359625e-14,1.46069326470758e-13,13.6434695804326
"140","1",411888,412213,140,"+",1,"325","0",15.30368,18.98896,15.78407,4.51893,"AT1G02170",-0.0812724818067935,0.72743152679257,0.774428507456135,0.138207880604185
"141","1",413182,413378,141,"+",2,"113,12","0,184",18.44981,33.33121,7.85696,10.89385,"AT1G02170",-1.29175870987939,7.32372170734024e-11,3.48604328087294e-10,10.1352681667274
"142","1",419776,419801,142,"+",1,"25","0",1.73037,1.65316,2.10454,0.64556,"AT1G02205",-0.0231537733826774,0.971253803503617,0.978408995683887,0.0126672674575432
"143","1",422111,422211,143,"+",1,"100","0",4.33717,3.08291,4.20909,1.77529,"AT1G02205",-0.711266165358843,0.0847391965897387,0.118273695119426,1.07191565785093
"144","1",429247,429297,144,"-",1,"50","0",4.29222,3.08291,7.01514,3.55059,"AT1G02220",-0.433363975640547,0.189674618272993,0.243305082386579,0.721990781296317
"145","1",445931,446118,145,"-",2,"11,89","0,98",5.30348,4.91479,3.71803,1.6139,"AT1G02270",-0.200957135699427,0.627072618879148,0.684997726132443,0.202682162275696
"146","1",443267,443670,146,"-",2,"258,42","0,361",53.46174,21.31232,21.25588,6.93979,"AT1G02270",-0.310909041028792,0.102756308757536,0.140519525740298,0.9881915049801
"147","1",449232,449332,147,"-",1,"100","0",10.49459,13.71673,11.9959,9.76412,"AT1G02280",-0.654554142052387,0.00116175084742614,0.00230535042018203,2.93488700205774
"148","1",448900,449106,148,"-",2,"73,52","0,154",46.1807,53.07973,31.00693,26.30663,"AT1G02280",-0.820910351845238,3.0954650007198e-12,1.66932716005694e-11,11.5092741020307
"149","1",450510,450585,149,"-",1,"75","0",9.05636,0.31276,1.19257,0.0807,"AT1G02290",-1.85820433288218,0.136493436385237,0.181449701327716,0.864888232214501
"150","1",454990,455040,150,"+",1,"50","0",11.77552,14.87841,13.32877,12.99193,"AT1G02300",-1.06490913813961,8.09810201601066e-09,3.16624421627178e-08,8.09161675649926
"151","1",457581,457857,151,"+",3,"46,36,18","0,134,258",96.38395,127.11435,50.92994,67.54188,"AT1G02305",-1.26037330313061,1.61742958588997e-54,5.28901762322351e-53,53.7911746170735
"152","1",457957,458057,152,"+",1,"100","0",16.15763,1.69784,14.66165,1.29112,"AT1G02305",-0.146074710539867,0.742520285281272,0.787337819355947,0.129291677141552
"153","1",462561,462611,153,"-",1,"50","0",8.71928,11.7955,3.43742,4.51893,"AT1G02330",-1.59077630930697,1.79525265980144e-07,6.02474179735078e-07,6.74587442116047
"154","1",492608,492883,154,"+",1,"275","0",24.0679,2.90419,9.04954,1.93668,"AT1G02410",-1.35296543255704,0.000254493082806011,0.000560185240540052,3.59432401741369
"155","1",515118,515268,155,"-",1,"150","0",18.31497,12.86781,38.72359,11.7008,"AT1G02475",0.337187180405417,0.0435410935225135,0.0650149545402694,1.36110066797224
"156","1",514181,514726,156,"-",5,"3,48,49,53,22","0,89,240,371,523",17.37113,13.80609,15.01241,10.0062,"AT1G02475",-0.812675267105705,1.81290873301179e-05,4.70928505601119e-05,4.74162405897512
